id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;bulan;tahun
406;15;JAMBI;1571;157104;-;Koperasi Media Transportasi Angkutan Umum;011868/BH/M.KUKM.2/I/2019;28/01/2019;-;-;TRUE;-;Primer Kabupaten/Kota;Jasa;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JANUARI;2023
407;15;JAMBI;1571;157104;1571041004;KOPERASI KONSUMEN PUSKOWAPI RATU SAHARA PROVINSI JAMBI;AHU-0009814.AH.01.26.TAHUN 2021;19/04/2021;puskowapiratusaharajbi@gmail.com;-;TRUE;FARIDA;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PETERNAKAN KUDA DAN SEJENISNYA;-;-;0;0;-;JANUARI;2023
408;15;JAMBI;1571;157101;1571011004;Koperasi Adyaksa;241/BH/IX/73;09/09/1973;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kopinkra;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
409;15;JAMBI;1571;157101;1571101001;Koperasi Adyaksa Jambi;97/BH/VI/97;06/06/1997;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
410;15;JAMBI;1571;157101;-;Koperasi Pedagang Kaki Lima Bersatu;001499/BH/M.KUKM.2/VI/2016;17/06/2016;-;-;FALSE;-;Primer Kabupaten/Kota;Pemasaran;Kop. Pedagang Kaki Lima;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;JANUARI;2023
411;15;JAMBI;1571;157101;1571011004;Koperasi Andrawina;107/BH/XI/93;11/11/1993;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Angkatan Darat;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
412;15;JAMBI;1571;157101;1571101001;Koperasi Anggraini;12/BH/VIII/98;08/08/1998;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
413;15;JAMBI;1571;157101;1571011004;Koperasi Angso Dua (BI);37/BH/VI/96;06/06/1996;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
414;15;JAMBI;1571;157101;1571011004;Koperasi Bappeda Prop;22/BH/V/02;05/05/2002;-;-;FALSE;-;Primer Kabupaten/Kota;Jasa;Kop. Angkutan Darat;TRANSPORTASI DAN PERGUDANGAN;-;-;0;0;-;JANUARI;2023
415;15;JAMBI;1571;157101;1571011002;Koperasi Bhakti Askes;1024/BH/IX/92;09/09/1992;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
416;15;JAMBI;1571;157101;1571101004;Koperasi BPKP;846/BH/XI/88;11/11/1988;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
417;15;JAMBI;1571;157101;1571011004;Koperasi BPN;677/BH/XII/85;12/12/1985;kpnbpn@gmail.com;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JANUARI;2023
418;15;JAMBI;1571;157101;1571101002;Koperasi Budi Rasa;824/BH/V/88;05/05/1988;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
419;15;JAMBI;1571;157101;1571011011;Koperasi Pegawai Negeri Citra BPTT;888/BH/XV;15/04/1990;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
420;15;JAMBI;1571;157101;1571011002;Koperasi Delima Jambi;101/BH/VI/99;06/06/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JANUARI;2023
421;15;JAMBI;1571;157101;1571041001;Koperasi Depag Kota Jambi;536/BH/V/83;05/05/1983;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JANUARI;2023
